varadhaganapathy.webp,Dr.S.Varadhaganapathy,Senior Professor,https://docs.google.com/document/d/e/2PACX-1vQVJx3hVq0fkkUfEK9OsZ_xXXRR_pZfOnbetSNpjYwqqD40zCKzxHiR6qlxmQ23XQ/pub
premalatha.webp,Dr.J.Premalatha,Senior Professor,https://docs.google.com/document/d/e/2PACX-1vRABDEp5EIilagMGb6cvDJ9mm0Oln2zFZjhtdYK4jArHib9T26gLdI60Cq3PuKDxaDgchm_XAS19_Sz/pub
anandamurugan.webp,Dr.S.Anandamurugan,Professor & Head,https://docs.google.com/document/d/e/2PACX-1vTM2bzW3h63S9l0bUUCP7BY9dsIcjlfc-vhZoETlKt7T8Z21tvFIy3rfrTU7u5C2UuBm8LVyBmUzkrF/pub
abirami.webp,Dr.T.Abirami,Professor,https://sites.google.com/kongu.edu/abirami/kec-faculty-profile
kamalam.webp,Dr.G.K.Kamalam,Senior Associate Professor,https://sites.google.com/kongu.edu/dr-g-k-kamalam
shanthakumari.webp,Dr.R.Shanthakumari,Associate Professor,https://sites.google.com/a/kongu.edu/rsk_shan
roopadevi.webp,Dr.E.M.Roopa Devi,Associate Professor,https://sites.google.com/a/kongu.edu/roopadevi
vijayanand.webp,D.Vijay Anand,Assistant Professor (SLG),https://sites.google.com/a/kongu.edu/erovijay
ponselvakumar.webp,A.P.Ponselvakumar,Assistant Professor (SLG),https://sites.google.com/a/kongu.edu/ponselvait
jeevanantham.webp,A.Jeevanantham,Assistant Professor (SLG),https://sites.google.com/a/kongu.edu/jeeva
vinothkumar.webp,S.Vinothkumar,Assistant Professor (SRG),https://docs.google.com/document/d/e/2PACX-1vQUxVfeIZe96zGLjWVoE9XCmp1A6rvuY4rRhbeOo1j2Zq-_KDwaqWB7pIEkqJknPg/pub
devisurya.webp,Dr.V.Devisurya,Assistant Professor (SRG),https://docs.google.com/document/d/1sJnJE6b1KyiEUr6PIQQKjpKjUevSveSc/edit?usp=sharing&ouid=101749622957496271129&rtpof=true&sd=true
aarthi.webp,R.Aarthi,Assistant Professor (SRG),https://docs.google.com/document/d/e/2PACX-1vS0IaD0uXWjrZsQz0Tqbtktjdt9KLkGBU8MGeTJfe04IDZPf93Xo5k1h45QRyIX_Q/pub
sujitha.webp,S.Sujitha,Assistant Professor,https://sites.google.com/kongu.edu/ssujitha/kec-faculty-profile
sruthi.webp,K.Sruthi,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vQoQ5ahSiD9peJJyiMwWM67jEU2ll_FNfWFqWf3ZMqwnurAD8-Tq8mPWNL2zNrqwQ/pub
kavithra.webp,S.Kavithra,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vQ8pcKfClJu1MBB2DVLrUc0EkhXoRfnYxWxHUnibstLDcD8mwe_JjqX7N5c6bMcuw/pub
sandhiya.webp,R.Sandhiya,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vSiZpbCvAP9C5vM4Vu-ZqJxJtLZ0oONbTMUm1jmkD1j3b3yIx08GJEN2IuC_fTmYA/pub
gayathri.webp,V.P.Gayathri,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vTr3fcH-SMJOHWgoU1nAUesMyurBv1uKemuoZHTglbZKqfKK9YLIolTGNiWINJ8LsYbxna7R72zNAKh/pub
vanitha.webp,P.Vanitha,Assistant Professor,https://sites.google.com/kongu.edu/vanitha-it/
deenumol.webp,A.Deenu Mol,Assistant Professor,https://sites.google.com/kongu.edu/deenumol-it
vaishnavi.webp,T.Vaishnavi,Assistant Professor,https://docs.google.com/document/d/11tiLbO6rNbqHFQTk3-qlbLMMjDkE8pQI/edit
krishnaveni.webp,S.Krishnaveni,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vTn3pfBrAvSd9GtqegldammAwHIe1u2UrZSFltkoI9W5m-vlBfP0CMQs5MCG0JNWQ/pub
prathika.webp,M.E.Prathika,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vSr1cOjojB6VHX5GqyJ8fqr3C0RElsnJDiJ5EzoS1Q1lyf0mTu5CdpNMeSoF_xXFosan58c7OkSNjUe/pub
vishnupriya.webp,T.S.Vishnu Priya,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vSdyrElcZV3bTv_9d2Y-AgcgEu3_ux6-xBv8BJ5ITRbgl99QMxQRSF0I0FRJrhm3g/pub
monicamurugesan.webp,Monica Murugesan,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vTIqvDiyeKK3L3qak9r_3E_FO8QCs06e7AY3ZKcKMFaayNrhjW0vPntQGtXM4dbkQ/pub
suganya.webp,S.Suganya,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vRc0kei1GPaIN9IIhZyOqM7xuKzqjU_PXMolo9JiTmfIfNt2NJL2NDF7lmTY2nwVg/pub
sasikala.webp,G.Sasikala,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vRRQ-1PlDpwmCbYzjf6PDiice_qJas37U2dDZ6fAyAdqTfWudnp0TVupZ2lUaEnWg/pub
sowmiya.webp,E.Sowmiya,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vQg5hECooDHuglo3a63pf6YGhu7lyC2T0hNOUQCOKm5x5_zJhdbP_9JjrtX3iqkeA/pub
sripriya.webp,S.Sripriya,Assistant Professor,https://docs.google.com/document/d/e/2PACX-1vRrcu2nEQmVLH8kBWjEDaK4V_WXNL2l7kPZE035LfU00fMAwuww4jxFZpUpp3sKZA/pub
